word	cluster
fiâtes	6
fiez	6
fiasses	6
fiés	6
fierai	6
fierions	6
fière	6
fieriez	6
fies	6
fiait	6
fiasse	6
fiai	6
fierez	6
fiers	6
fiera	6
fiât	6
se fier	6
fié	6
fierais	6
fières	6
fient	6
fiassent	6
fiées	6
fiiez	6
fiions	6
fiais	6
fièrent	6
fieront	6
ménager	7
ménagera	7
ménage	7
ménageâmes	7
ménageassions	7
ménageaient	7
ménageant	7
ménageraient	7
ménagerez	7
ménagés	7
ménagé	7
ménagerai	7
ménagée	7
ménagers	7
ménagère	7
ménageassiez	7
ménagées	7
ménagerait	7
ménageasses	7
ménagèrent	7
ménagiez	7
ménageât	7
ménageait	7
ménageais	7
ménagions	7
ménageâtes	7
ménagent	7
ménagères	7
ménageras	7
ménagerions	7
ménageasse	7
ménageriez	7
ménages	7
ménageront	7
ménageas	7
ménageai	7
ménagerais	7
ménageassent	7
ménageons	7
ménagez	7
ménagea	7
ménagerons	7
savoir	8
sauras	8
saurait	8
sache	8
sachons	8
savoirs	8
sait	8
sûtes	8
saurais	8
sussiez	8
sûmes	8
savez	8
saurons	8
sauriez	8
saurions	8
saura	8
savions	8
saurai	8
sais	8
surent	8
saurez	8
su	8
sauront	8
sachiez	8
savais	8
savaient	8
sachions	8
sachent	8
sût	8
sussions	8
sut	8
savait	8
savent	8
sus	8
savons	8
saviez	8
sauraient	8
saches	8
susse	8
susses	8
sussent	8
sachant	8
sachez	8
faillir	9
faillait	9
failli	9
faillions	9
faudras	9
faillons	9
faillîtes	9
faillirent	9
faudra	9
faillirais	9
faillissiez	9
faillit	9
faillissaient	9
failliraient	9
faillissait	9
faillissions	9
faillais	9
faillîmes	9
faillis	9
faudrons	9
faudrais	9
failliront	9
faillant	9
faille	9
faillie	9
faillissant	9
faudrait	9
faudrions	9
faudrez	9
faillisse	9
faillissent	9
faillira	9
faillent	9
failles	9
faillirait	9
faillaient	9
faillissez	9
failliriez	9
faudrai	9
faillît	9
faillisses	9
faillez	9
failliras	9
faudriez	9
faillies	9
faillirez	9
faillirions	9
faudront	9
faillirons	9
failliez	9
faillissons	9
faudraient	9
faillirai	9
faillissais	9
paysager	10
paysageais	10
paysageant	10
paysagez	10
paysageras	10
paysageassions	10
paysagea	10
paysageâmes	10
paysageait	10
paysagiez	10
paysages	10
paysagée	10
paysageasses	10
paysagers	10
paysagère	10
paysageriez	10
paysage	10
paysagerons	10
paysageât	10
paysageront	10
paysagées	10
paysageaient	10
paysagerez	10
paysagerais	10
paysageasse	10
paysageassiez	10
paysagerait	10
paysagés	10
paysageas	10
paysageassent	10
paysagèrent	10
paysagions	10
paysageons	10
paysagera	10
paysageâtes	10
paysagent	10
paysagères	10
paysagé	10
paysagerai	10
paysagerions	10
paysageraient	10
paysageai	10
